customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15625461,613,France,Female,45,1,187842.0,2,Yes,Active,147224.0,Stayed
15739438,539,France,Male,30,0,0.0,2,Yes,InActive,160980.0,Stayed
15611759,850,Spain,Female,57,8,126776.0,2,Yes,Active,132298.0,Stayed
15661629,522,Spain,Male,34,9,126436.0,1,Yes,InActive,174249.0,Left
15633950,737,France,Male,41,1,101961.0,1,Yes,Active,123547.0,Stayed
15592386,520,France,Male,58,3,0.0,2,No,Active,32790.0,Stayed
15803716,706,Spain,Male,28,3,0.0,2,No,Active,181544.0,Stayed
15696674,643,Germany,Female,45,2,150843.0,1,No,Active,2320.0,Left
15706365,648,France,Female,50,9,102536.0,1,Yes,Active,189543.0,Stayed
15745088,443,Germany,Female,29,9,99028.0,2,Yes,InActive,10940.0,Stayed
15676715,640,France,Male,68,9,0.0,2,Yes,Active,199493.0,Stayed
15613085,628,Spain,Female,33,3,0.0,1,Yes,Active,188193.0,Stayed
15633537,540,Germany,Female,42,9,87271.0,2,Yes,InActive,172573.0,Stayed
15594720,460,Germany,Female,35,8,102743.0,2,Yes,Active,189340.0,Stayed
15684042,636,Germany,Male,34,2,40106.0,2,No,Active,53512.0,Stayed
15583303,593,France,Female,29,2,152265.0,1,Yes,InActive,34004.0,Stayed
15611579,801,Spain,Male,42,4,141948.0,1,Yes,Active,10598.0,Stayed
15774696,640,Germany,Female,75,1,106308.0,2,No,Active,113429.0,Stayed
15694506,611,Germany,Male,31,0,107885.0,2,Yes,Active,183488.0,Stayed
15688074,802,Germany,Male,31,1,125014.0,1,Yes,Active,187658.0,Stayed
15759537,717,Germany,Male,35,7,58469.0,2,Yes,Active,172459.0,Stayed
15758449,769,France,Female,39,8,0.0,1,No,Active,21016.0,Stayed
15583456,745,Germany,Male,45,10,117232.0,3,Yes,Active,122381.0,Left
15667871,572,Spain,Male,35,4,152390.0,1,Yes,InActive,128124.0,Stayed
15677371,629,Spain,Female,30,2,34014.0,1,Yes,InActive,19571.0,Stayed
15629677,687,Spain,Female,39,2,0.0,3,No,InActive,188151.0,Left
15713578,483,France,Female,50,9,0.0,2,Yes,Active,111020.0,Stayed
15591509,690,France,Male,36,7,101583.0,2,Yes,InActive,123775.0,Stayed
15568240,492,Germany,Female,30,10,77169.0,2,No,Active,146700.0,Stayed
15622993,709,Germany,Male,28,8,124696.0,2,Yes,InActive,145251.0,Stayed
15689294,705,Germany,Male,44,3,105935.0,1,Yes,InActive,82464.0,Stayed
15720910,560,France,Female,66,9,0.0,1,Yes,Active,15928.0,Stayed
15721181,611,Spain,Male,46,6,0.0,2,Yes,InActive,45886.0,Stayed
15776433,730,Spain,Male,62,2,0.0,2,Yes,Active,186490.0,Stayed
15748936,709,Spain,Female,45,2,0.0,2,No,Active,162923.0,Stayed
15717225,544,France,Female,21,10,161526.0,2,Yes,InActive,9263.0,Stayed
15685226,712,Germany,Female,29,7,147199.0,1,Yes,Active,84932.0,Stayed
15785611,752,Germany,Male,38,3,183102.0,1,Yes,Active,71557.0,Stayed
15573456,648,Spain,Male,46,9,127209.0,2,Yes,InActive,77406.0,Left
15684548,556,Spain,Male,38,8,0.0,2,No,InActive,417.0,Left
15620505,594,Spain,Female,24,0,97379.0,1,Yes,Active,71405.0,Stayed
15807432,645,Germany,Female,37,2,136925.0,2,No,Active,153400.0,Stayed
15584766,557,France,Male,33,3,54504.0,1,Yes,Active,371.0,Stayed
15612187,547,Germany,Male,32,8,155727.0,1,Yes,InActive,67790.0,Stayed
15762218,701,France,Female,39,9,0.0,2,No,Active,145895.0,Stayed
15646372,616,France,Female,66,1,135842.0,1,Yes,InActive,183841.0,Left
15690452,605,France,Male,52,1,63350.0,1,Yes,InActive,108887.0,Stayed
15747795,593,Germany,Female,38,4,129499.0,1,Yes,Active,154071.0,Stayed
15781589,751,Spain,Male,52,8,0.0,2,No,Active,179292.0,Stayed
15732674,443,Spain,Male,36,6,70438.0,2,No,Active,56937.0,Stayed
15642291,685,France,Male,23,8,0.0,2,Yes,Active,112239.0,Stayed
15692761,718,France,Male,36,9,0.0,1,Yes,InActive,45910.0,Stayed
15578045,538,Spain,Female,49,9,141434.0,1,No,InActive,173779.0,Left
15745354,611,Spain,Female,37,4,0.0,2,Yes,InActive,125696.0,Stayed
15701376,668,Germany,Male,37,10,152958.0,2,Yes,Active,159586.0,Stayed
15691625,537,Germany,Female,41,3,138306.0,1,Yes,InActive,106761.0,Stayed
15566594,709,Spain,Male,23,10,0.0,2,No,InActive,129590.0,Stayed
15760431,850,France,Male,38,1,0.0,2,Yes,Active,80007.0,Stayed
15686302,745,Spain,Female,31,3,124329.0,1,Yes,Active,140452.0,Stayed
15801559,693,Germany,Female,41,9,181461.0,3,Yes,Active,187929.0,Left
15810432,795,Spain,Male,35,8,0.0,2,Yes,InActive,167155.0,Stayed
15809616,626,Spain,Male,26,8,0.0,2,No,InActive,191421.0,Stayed
15720559,487,Germany,Female,61,5,110368.0,1,No,InActive,11384.0,Left
15695632,556,France,Female,39,9,89588.0,1,Yes,Active,94898.0,Stayed
15659843,643,France,Female,46,6,0.0,2,No,InActive,106782.0,Stayed
15615624,605,France,Female,28,6,0.0,2,No,InActive,159509.0,Stayed
15810418,756,Germany,Female,60,3,115925.0,1,Yes,InActive,93524.0,Left
15716186,586,France,Female,38,2,0.0,2,Yes,InActive,87168.0,Stayed
15674551,535,Germany,Male,40,7,111756.0,1,Yes,InActive,8128.0,Left
15622834,678,France,Female,35,4,0.0,1,Yes,InActive,125518.0,Stayed
15566111,596,France,Male,39,9,0.0,1,Yes,InActive,48964.0,Stayed
15784597,648,France,Male,26,9,162924.0,1,Yes,InActive,98368.0,Stayed
15652883,492,Germany,Male,39,10,124577.0,2,Yes,InActive,148585.0,Stayed
15806964,702,France,Male,45,0,80794.0,1,Yes,Active,27475.0,Stayed
15576313,486,Germany,Female,40,9,71340.0,1,Yes,InActive,76192.0,Stayed
15806467,568,Germany,Male,40,1,99283.0,1,No,InActive,134601.0,Left
15597602,619,Germany,Male,57,3,137946.0,1,Yes,Active,72468.0,Left
15743040,724,Germany,Male,41,2,127893.0,2,No,Active,199645.0,Stayed
15705521,548,Germany,Female,33,0,101084.0,1,Yes,InActive,42750.0,Stayed
15595039,545,Germany,Female,37,8,114754.0,1,Yes,InActive,136050.0,Left
15799384,683,France,Male,33,8,0.0,1,No,InActive,73564.0,Stayed
15581197,762,France,Female,51,3,99287.0,1,No,Active,85579.0,Stayed
15693737,627,Germany,Female,30,4,79871.0,2,Yes,InActive,129827.0,Stayed
15624623,516,France,Male,35,10,104089.0,2,No,InActive,119666.0,Stayed
15783501,800,France,Female,38,2,168190.0,2,Yes,InActive,68052.0,Stayed
15690134,464,Germany,Female,42,3,85679.0,1,Yes,Active,164105.0,Stayed
15782735,626,France,Female,35,3,0.0,1,No,InActive,80190.0,Stayed
15611088,790,France,Female,31,9,0.0,2,Yes,InActive,84127.0,Stayed
15672145,534,France,Female,34,7,121552.0,2,Yes,Active,70179.0,Stayed
15732628,745,France,Male,46,2,122220.0,1,Yes,Active,118024.0,Stayed
15787470,553,Spain,Male,47,3,116528.0,1,No,InActive,145704.0,Left
15803406,748,France,Female,26,1,77780.0,1,No,Active,183049.0,Stayed
15730460,722,France,Male,37,2,0.0,1,No,InActive,120907.0,Stayed
15644572,501,France,Male,40,4,125832.0,1,Yes,Active,100434.0,Stayed
15694860,675,France,Female,38,6,68066.0,1,No,InActive,138777.0,Left
15658169,778,Spain,Female,47,6,127299.0,2,Yes,InActive,124695.0,Stayed
15794396,494,Germany,Female,38,7,174938.0,1,Yes,InActive,40084.0,Stayed
15785798,850,France,Male,40,9,0.0,2,No,Active,119232.0,Stayed
15710825,592,Spain,Male,31,7,110071.0,1,No,InActive,43921.0,Stayed
15668444,590,Spain,Female,44,3,139432.0,1,Yes,InActive,62223.0,Stayed
15726631,758,France,Female,39,6,127358.0,1,No,Active,56577.0,Stayed
15733797,506,France,Male,36,5,0.0,2,Yes,InActive,164253.0,Stayed
15747960,733,France,Male,33,3,0.0,1,Yes,Active,7667.0,Stayed
15634632,711,France,Male,38,3,0.0,2,Yes,InActive,68488.0,Stayed
15707362,514,Germany,Male,43,1,95556.0,1,No,Active,199274.0,Left
15662976,637,Spain,Male,37,8,0.0,1,Yes,Active,186062.0,Stayed
15732778,468,Germany,Male,29,1,111682.0,2,Yes,Active,195711.0,Stayed
15718443,539,France,Male,39,3,0.0,2,Yes,InActive,36692.0,Stayed
15670039,509,Spain,Female,25,3,108739.0,2,Yes,InActive,106921.0,Stayed
15773792,662,France,Female,32,4,133950.0,1,Yes,Active,48726.0,Left
15613786,818,Spain,Male,26,4,0.0,2,Yes,Active,167037.0,Stayed
15726032,608,France,Male,33,9,89969.0,1,Yes,InActive,68777.0,Stayed
15663252,850,Spain,Female,32,9,0.0,2,Yes,Active,18925.0,Stayed
15593782,816,Germany,Female,38,5,130879.0,3,Yes,InActive,71906.0,Left
15633283,536,France,Male,35,8,0.0,2,Yes,InActive,64833.0,Stayed
15749167,753,France,Male,35,3,0.0,2,Yes,Active,184844.0,Stayed
15759298,631,Spain,Male,27,10,134170.0,1,Yes,Active,176730.0,Stayed
15683625,703,France,Male,37,1,149762.0,1,Yes,InActive,20629.0,Left
15635367,774,France,Male,26,2,93845.0,1,Yes,InActive,28415.0,Stayed
15681705,785,France,Male,28,8,0.0,2,Yes,InActive,77231.0,Stayed
15603156,571,France,Female,33,1,0.0,2,Yes,InActive,102751.0,Stayed
15591986,621,Germany,Male,46,6,141078.0,1,No,InActive,34581.0,Left
15798888,605,Germany,Female,31,1,117993.0,1,Yes,Active,183599.0,Stayed
15809722,611,France,Female,40,8,100812.0,2,Yes,InActive,147358.0,Stayed
15677538,569,France,Male,38,7,0.0,1,Yes,Active,108469.0,Stayed
15797736,658,France,Male,29,4,80263.0,1,Yes,Active,20613.0,Stayed
15695585,788,Spain,Male,34,6,156479.0,1,No,Active,181197.0,Stayed
15744398,525,France,Female,23,5,0.0,2,Yes,InActive,160249.0,Stayed
15750658,798,France,Male,37,8,0.0,3,No,InActive,110783.0,Stayed
15578186,486,Germany,Male,37,9,115218.0,2,Yes,InActive,144995.0,Stayed
15676519,615,Spain,Male,61,9,0.0,2,Yes,InActive,150228.0,Left
15637954,730,France,Female,35,0,155471.0,1,Yes,Active,53718.0,Stayed
15758639,641,France,Male,37,7,0.0,2,Yes,InActive,75248.0,Stayed
15613772,542,France,Male,39,3,135097.0,1,Yes,Active,14353.0,Left
15731744,692,France,Male,30,2,0.0,2,No,Active,130487.0,Stayed
15807709,714,Germany,Female,55,9,180075.0,1,Yes,Active,100128.0,Stayed
15714689,591,Spain,Male,29,1,97541.0,1,Yes,Active,196356.0,Stayed
15699005,710,France,Female,41,2,156067.0,1,Yes,Active,9984.0,Stayed
15624170,639,France,Female,38,4,81551.0,2,No,Active,118975.0,Stayed
15725679,531,France,Female,47,6,0.0,1,No,InActive,194998.0,Left
15585865,673,France,Female,38,2,170062.0,2,No,InActive,134901.0,Left
15804256,765,Germany,Male,36,8,92311.0,2,Yes,Active,72925.0,Stayed
15662403,622,France,Female,32,6,169089.0,2,Yes,InActive,101058.0,Stayed
15733616,806,France,Male,40,5,80614.0,1,Yes,Active,142839.0,Stayed
15591995,757,Germany,Male,26,8,121582.0,2,Yes,Active,127059.0,Stayed
15677020,570,France,Female,58,8,0.0,1,No,Active,116504.0,Left
15727688,555,Spain,Male,32,4,0.0,2,Yes,Active,54406.0,Stayed
15715941,692,France,Male,54,5,0.0,2,Yes,Active,88722.0,Stayed
15714485,774,France,Male,60,5,85892.0,1,Yes,InActive,74135.0,Left
15730059,638,Spain,Male,44,9,77637.0,2,Yes,Active,111346.0,Stayed
15715527,543,Spain,Female,41,4,0.0,1,No,InActive,194902.0,Stayed
15576623,584,France,Male,31,5,0.0,2,Yes,InActive,31474.0,Stayed
15805565,691,Germany,Male,30,7,116928.0,1,Yes,InActive,21198.0,Stayed
15677307,684,Germany,Female,40,6,137327.0,1,Yes,InActive,186977.0,Stayed
15773890,733,France,Male,22,5,0.0,2,Yes,Active,117202.0,Stayed
15598883,599,Spain,Female,37,2,0.0,2,Yes,Active,143739.0,Stayed
15568506,524,Germany,Female,31,10,67239.0,2,Yes,Active,161811.0,Stayed
15761043,632,Germany,Female,38,6,86570.0,2,Yes,InActive,98091.0,Stayed
15782236,735,Spain,Male,34,5,0.0,2,No,InActive,71095.0,Stayed
15593601,734,France,Male,34,6,133598.0,1,Yes,Active,13107.0,Stayed
15682048,605,France,Female,51,3,136189.0,1,Yes,Active,67111.0,Left
15746902,793,Spain,Male,38,9,0.0,2,Yes,InActive,88225.0,Stayed
15752081,468,France,Female,56,10,0.0,3,No,Active,62257.0,Left
15781307,779,Germany,Male,37,7,120093.0,2,Yes,InActive,135926.0,Stayed
15775912,698,France,Male,48,4,101238.0,2,No,Active,177816.0,Left
15745417,707,France,Male,58,6,89686.0,1,No,Active,126471.0,Stayed
15671256,850,France,Female,35,1,211774.0,1,Yes,InActive,188574.0,Left
15653547,850,France,Male,56,7,131317.0,1,Yes,Active,119175.0,Stayed
15595766,527,Spain,Male,37,5,93723.0,2,Yes,Active,139094.0,Stayed
15742358,696,Germany,Male,32,8,101161.0,1,Yes,Active,115917.0,Stayed
15763274,661,France,Male,48,3,120321.0,1,No,InActive,96463.0,Stayed
15786063,776,France,Female,31,2,0.0,2,Yes,Active,112350.0,Stayed
15600258,701,France,Male,43,2,0.0,2,Yes,Active,165304.0,Stayed
15573318,610,France,Male,26,8,0.0,2,Yes,InActive,166031.0,Stayed
15653849,572,Germany,Female,48,3,152828.0,1,Yes,InActive,38412.0,Left
15694272,673,France,Male,30,1,64098.0,1,Yes,Active,77783.0,Stayed
15736112,519,Spain,Female,57,2,119035.0,2,Yes,Active,29872.0,Stayed
15749851,702,Spain,Female,26,4,135220.0,1,No,Active,59748.0,Stayed
15663478,729,France,Male,32,6,93694.0,1,Yes,Active,79919.0,Stayed
15592300,543,Spain,Male,35,10,59409.0,1,Yes,InActive,76774.0,Stayed
15567832,550,France,Female,40,7,114355.0,1,Yes,InActive,54019.0,Stayed
15776780,608,France,Male,59,1,0.0,1,Yes,InActive,70650.0,Left
15592846,639,Germany,Male,35,10,128174.0,2,Yes,InActive,59093.0,Stayed
15739803,686,Spain,Male,34,9,0.0,2,Yes,InActive,127570.0,Stayed
15794142,564,Germany,Female,62,5,114931.0,3,No,Active,18261.0,Left
15762729,745,Germany,Female,28,1,111071.0,1,Yes,InActive,73276.0,Left
15667896,833,France,Male,37,8,151226.0,2,Yes,Active,136129.0,Stayed
15626578,622,France,Male,26,9,0.0,2,Yes,Active,153238.0,Stayed
15776223,597,France,Female,42,4,64740.0,1,Yes,Active,106841.0,Stayed
15705953,721,Spain,Male,51,0,169312.0,1,Yes,InActive,109078.0,Left
15802593,504,France,Female,49,7,0.0,3,No,Active,87822.0,Left
15615457,842,Spain,Female,44,2,112652.0,2,Yes,InActive,126645.0,Stayed
15708916,587,France,Male,38,0,0.0,2,Yes,InActive,47414.0,Stayed
15720187,479,Germany,Female,30,7,143964.0,2,Yes,InActive,41880.0,Stayed
15595440,508,France,Male,49,7,122451.0,2,Yes,Active,75808.0,Stayed
15600651,749,France,Male,24,1,0.0,3,Yes,Active,47911.0,Stayed
15750141,721,Germany,Female,36,3,65253.0,2,Yes,InActive,28738.0,Stayed
15657284,674,Germany,Male,47,6,106902.0,1,Yes,Active,2079.0,Left
15763063,685,Spain,Female,25,10,128510.0,1,Yes,InActive,121562.0,Stayed
15709324,417,France,Male,34,7,0.0,2,Yes,InActive,55004.0,Stayed
15711309,574,Germany,Male,33,3,129835.0,1,Yes,InActive,193131.0,Stayed
15775318,590,Spain,Female,51,3,154963.0,3,No,Active,191932.0,Left
15705515,587,Germany,Male,40,5,138242.0,2,Yes,InActive,159418.0,Stayed
15634844,598,Germany,Male,41,3,91537.0,1,Yes,InActive,191469.0,Left
15717046,741,Spain,Male,53,3,0.0,2,Yes,Active,38914.0,Stayed
15571816,850,Spain,Female,70,5,0.0,1,Yes,Active,705.0,Stayed
15670080,584,Germany,Female,29,7,105204.0,1,No,Active,138490.0,Stayed
15800440,650,Spain,Male,61,1,152969.0,1,No,Active,82971.0,Stayed
15665678,607,Spain,Male,36,8,158262.0,1,Yes,Active,76745.0,Stayed
15665956,509,France,Female,46,1,0.0,1,Yes,InActive,71245.0,Left
15788126,689,Spain,Female,38,6,121021.0,1,Yes,Active,12182.0,Stayed
15811773,543,France,Male,36,4,0.0,2,Yes,Active,141210.0,Stayed
15651674,438,Spain,Female,54,2,0.0,1,No,InActive,191763.0,Left
15689614,687,Spain,Female,63,1,137716.0,1,Yes,Active,37939.0,Stayed
15795564,737,Germany,Male,31,5,121192.0,2,Yes,Active,74891.0,Stayed
15706647,761,France,Male,31,7,0.0,3,Yes,Active,166698.0,Stayed
15728505,601,France,Male,44,1,100486.0,2,Yes,Active,62679.0,Stayed
15730076,651,France,Male,45,1,0.0,1,Yes,InActive,67740.0,Left
15622003,745,France,Male,35,9,92567.0,2,Yes,InActive,161520.0,Stayed
15607312,648,Spain,Female,49,10,0.0,2,Yes,Active,159836.0,Left
15644753,848,Spain,Male,40,3,110930.0,1,Yes,Active,30877.0,Stayed
15653620,546,France,Female,27,8,0.0,2,Yes,Active,14858.0,Stayed
15761986,439,Spain,Female,32,3,138902.0,1,Yes,InActive,75686.0,Stayed
15633922,755,France,Male,30,4,123218.0,2,No,Active,144183.0,Stayed
15734674,593,France,Female,41,6,0.0,1,Yes,InActive,65171.0,Stayed
15658032,701,France,Male,39,2,0.0,2,Yes,Active,82527.0,Stayed
15692671,701,Spain,Male,36,8,0.0,2,Yes,InActive,169161.0,Stayed
15737741,607,Spain,Female,33,2,108432.0,2,No,Active,109291.0,Left
15576352,586,Spain,Female,57,3,0.0,2,No,Active,6058.0,Stayed
15753719,547,Germany,Female,30,9,72392.0,1,Yes,InActive,77077.0,Stayed
15803689,647,Germany,Female,51,1,119742.0,2,No,InActive,54955.0,Left
15718057,760,France,Female,51,2,100947.0,1,No,InActive,179615.0,Left
15722010,621,Spain,Male,53,9,170492.0,1,Yes,InActive,35588.0,Left
15680998,725,France,Male,44,5,0.0,1,Yes,Active,117356.0,Stayed
15614782,526,France,Male,36,1,0.0,1,Yes,InActive,160697.0,Stayed
15591047,519,Spain,Female,47,6,157296.0,2,No,InActive,147278.0,Left
15788291,713,Germany,Female,38,7,144606.0,1,Yes,Active,56594.0,Left
15604044,700,France,Male,38,8,134811.0,1,Yes,InActive,1300.0,Stayed
15679587,666,France,Female,34,9,115897.0,1,Yes,Active,25095.0,Stayed
15775153,630,Spain,Male,32,4,82034.0,1,No,InActive,146326.0,Stayed
15603925,779,Spain,Female,26,4,174318.0,2,No,Active,38296.0,Stayed
15680970,611,Germany,Female,41,2,114207.0,1,Yes,InActive,164062.0,Stayed
15697183,685,Spain,Male,43,9,0.0,2,Yes,InActive,107811.0,Stayed
15567446,646,Germany,Male,39,9,111574.0,1,Yes,Active,30839.0,Stayed
15637476,683,Germany,Female,57,5,162449.0,1,No,InActive,9222.0,Left
15714939,484,Germany,Female,34,4,148250.0,1,No,Active,33738.0,Stayed
15683503,601,France,Female,43,8,0.0,3,No,Active,110916.0,Left
15645569,762,Spain,Female,26,7,123709.0,2,Yes,Active,169655.0,Stayed
15782569,687,France,Female,72,9,0.0,1,No,Active,69829.0,Stayed
15592387,566,France,Male,30,5,0.0,1,Yes,InActive,54927.0,Left
15609286,702,France,Male,37,10,150526.0,1,Yes,Active,94728.0,Stayed
15814035,601,France,Male,29,9,0.0,1,Yes,Active,80393.0,Stayed
15661249,699,France,Male,53,4,0.0,2,No,Active,111308.0,Stayed
15629117,584,France,Male,28,10,0.0,2,Yes,InActive,19834.0,Stayed
15607170,699,France,Male,35,5,0.0,2,Yes,Active,78397.0,Stayed
15586585,698,Germany,Female,51,2,111019.0,1,Yes,InActive,86410.0,Stayed
15686611,495,France,Male,30,10,129756.0,1,No,InActive,172750.0,Stayed
15603203,650,France,Female,27,6,0.0,2,Yes,InActive,1002.0,Stayed
15619857,605,France,Female,64,2,129556.0,1,Yes,Active,13602.0,Stayed
15805062,667,Spain,Male,38,1,87202.0,1,Yes,Active,77867.0,Stayed
15660271,688,Germany,Male,26,8,146133.0,1,Yes,Active,175297.0,Stayed
15745295,727,Spain,Female,31,0,0.0,1,Yes,InActive,121751.0,Left
15719352,754,Spain,Male,39,6,170185.0,2,Yes,InActive,89593.0,Stayed
15766575,612,Germany,Female,62,8,140745.0,1,Yes,InActive,193438.0,Left
15594594,546,Spain,Male,42,7,139071.0,1,Yes,Active,86945.0,Stayed
15646161,673,Spain,Female,37,8,0.0,2,Yes,Active,183319.0,Stayed
15682585,593,France,Male,35,9,114193.0,1,Yes,InActive,71154.0,Stayed
15603134,656,Spain,Female,40,10,167878.0,1,No,Active,151887.0,Stayed
15636444,535,Germany,Female,53,5,141617.0,2,Yes,Active,75889.0,Stayed
15773456,678,Germany,Male,36,3,145748.0,2,No,Active,89567.0,Stayed
15745307,477,Spain,Female,48,2,129121.0,1,No,Active,26476.0,Stayed
15604119,850,Spain,Male,35,7,110350.0,1,No,InActive,126356.0,Stayed
15626900,427,France,Male,29,1,141326.0,1,Yes,Active,93839.0,Stayed
15605447,752,France,Male,49,2,78654.0,1,Yes,InActive,7699.0,Stayed
15589030,649,France,Male,47,1,0.0,2,Yes,Active,145594.0,Stayed
15692463,799,Spain,Female,28,3,142254.0,1,Yes,InActive,45043.0,Stayed
15712403,589,France,Female,61,1,0.0,1,Yes,InActive,61109.0,Left
15811762,583,Germany,Female,54,6,115989.0,1,Yes,InActive,57554.0,Left
15718673,839,Spain,Female,33,10,75592.0,1,Yes,InActive,62674.0,Stayed
15724282,540,Germany,Male,44,3,164113.0,2,Yes,Active,12121.0,Stayed
15738181,850,France,Male,31,6,67996.0,2,No,InActive,50130.0,Left
15633648,696,Spain,Female,51,5,0.0,2,Yes,InActive,55022.0,Stayed
15603323,660,Spain,Female,33,1,0.0,2,No,InActive,117835.0,Stayed
15583725,682,France,Male,48,1,138778.0,1,No,Active,168840.0,Stayed
15588350,744,France,Female,43,10,147832.0,1,No,Active,24234.0,Stayed
15798398,785,France,Female,36,4,135438.0,1,No,InActive,190627.0,Stayed
15784844,752,Spain,Male,48,5,116060.0,1,Yes,InActive,156618.0,Left
15580684,706,France,Female,29,5,112565.0,1,Yes,InActive,42334.0,Stayed
15809663,583,France,Female,27,1,125407.0,1,Yes,Active,110784.0,Stayed
15640078,660,Germany,Female,39,5,135135.0,1,Yes,InActive,173683.0,Left
15698786,819,France,Female,39,9,133103.0,1,Yes,InActive,27046.0,Left
15569807,673,France,Female,34,8,42157.0,1,Yes,InActive,20599.0,Left
15730830,752,France,Female,30,3,0.0,2,Yes,Active,104991.0,Stayed
15805112,578,France,Male,38,7,82259.0,1,Yes,InActive,8997.0,Stayed
15633064,438,France,Female,36,4,0.0,2,Yes,InActive,64420.0,Stayed
15703119,652,France,Male,38,6,0.0,2,Yes,Active,145700.0,Stayed
15730447,629,France,Female,49,4,0.0,2,Yes,Active,196335.0,Stayed
15813850,720,France,Male,52,7,0.0,1,Yes,Active,14781.0,Stayed
15711889,668,France,Male,42,3,150461.0,1,Yes,InActive,108139.0,Stayed
15664610,459,Germany,Male,48,4,133995.0,1,Yes,Active,19287.0,Left
15751710,729,Spain,Male,31,8,164871.0,2,Yes,Active,9567.0,Stayed
15692926,498,Germany,Male,25,8,121703.0,1,Yes,Active,132210.0,Stayed
15813741,549,Spain,Male,25,6,193858.0,1,No,Active,21600.0,Stayed
15698474,601,Germany,Female,54,1,131040.0,2,Yes,Active,199662.0,Stayed
15568595,544,France,Male,64,9,113829.0,1,Yes,Active,124341.0,Stayed
15603065,751,France,Female,30,6,0.0,2,Yes,InActive,15766.0,Stayed
15592937,632,Germany,Female,41,3,81877.0,1,Yes,Active,33642.0,Stayed
15699637,694,Spain,Male,57,8,116326.0,1,Yes,Active,117705.0,Stayed
15667215,678,France,Male,31,2,0.0,2,Yes,Active,58803.0,Stayed
